Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name,%id. target Mouse gene identical to query gene,%id. query gene identical to target Mouse gene,"Mouse orthology confidence [0 low, 1 high]"
ENSG00000180104,EXOC3,ENSMUSG00000034152,Exoc3,96.2416,94.9669,1
ENSG00000255158,,,,,,
ENSG00000269915,,,,,,
ENSG00000280375,,,,,,
ENSG00000230986,DDX3P2,,,,,
ENSG00000286283,,,,,,
ENSG00000285695,,,,,,
ENSG00000266335,,,,,,
ENSG00000177156,TALDO1,ENSMUSG00000025503,Taldo1,94.362,83.2461,1
ENSG00000224430,MKRN5P,,,,,
ENSG00000196459,TRAPPC2,ENSMUSG00000079317,Trappc2,97.8571,97.8571,1
ENSG00000187323,DCC,ENSMUSG00000060534,Dcc,95.9226,95.9226,1
ENSG00000288564,,,,,,
ENSG00000286826,,,,,,
ENSG00000261039,LINC02544,,,,,
ENSG00000160325,CACFD1,ENSMUSG00000015488,Cacfd1,93.0233,93.5673,1
ENSG00000226445,THBS2-AS1,,,,,
ENSG00000233085,,,,,,
ENSG00000224999,VTA1P1,,,,,
ENSG00000276302,,,,,,
ENSG00000273712,,,,,,
ENSG00000270326,SMIM15P2,,,,,
ENSG00000216802,MTCH1P1,,,,,
ENSG00000278713,,,,,,
ENSG00000225177,NHSL1-AS1,,,,,
ENSG00000174939,ASPHD1,ENSMUSG00000046378,Asphd1,81.7949,88.6111,1
ENSG00000279968,CCDC28A-AS1,,,,,
ENSG00000225415,ACKR4P1,,,,,
ENSG00000220600,,,,,,
ENSG00000211580,MIR769,,,,,
ENSG00000008438,PGLYRP1,ENSMUSG00000030413,Pglyrp1,64.7959,69.7802,1
ENSG00000024862,CCDC28A,ENSMUSG00000059554,Ccdc28a,84.2391,80.7292,1
ENSG00000188242,PP7080,,,,,
ENSG00000224289,IFIT6P,,,,,
ENSG00000268401,,,,,,
ENSG00000204010,IFIT1B,ENSMUSG00000079339,Ifit1bl1,57.384,57.8723,0
ENSG00000204010,IFIT1B,ENSMUSG00000034459,Ifit1,57.384,58.7473,1
ENSG00000204010,IFIT1B,ENSMUSG00000067297,Ifit1bl2,54.8523,55.794,0
ENSG00000268053,,,,,,
ENSG00000185745,IFIT1,,,,,
ENSG00000188624,IGFL3,,,,,
ENSG00000066230,SLC9A3,ENSMUSG00000036123,Slc9a3,82.7338,80.0464,1
ENSG00000219249,AMZ2P2,,,,,
ENSG00000160326,SLC2A6,ENSMUSG00000036067,Slc2a6,80.2761,81.8913,1
ENSG00000265558,MIR3918,,,,,
ENSG00000233893,EZR-AS1,,,,,
ENSG00000152779,SLC16A12,ENSMUSG00000009378,Slc16a12,81.7829,86.8313,1
ENSG00000216471,RPSAP43,,,,,
ENSG00000212333,RNA5SP213,,,,,
ENSG00000219284,,,,,,
ENSG00000259339,TGIF1P1,,,,,
ENSG00000259605,,,,,,
ENSG00000177225,GATD1,ENSMUSG00000051007,Gatd1,92.2727,92.2727,1
ENSG00000218187,,,,,,
ENSG00000260212,,,,,,
ENSG00000267395,DM1-AS,,,,,
ENSG00000258050,,,,,,
ENSG00000279392,,,,,,
ENSG00000219699,,,,,,
ENSG00000234452,SLC16A12-AS1,,,,,
ENSG00000271180,COX5AP1,,,,,
ENSG00000200294,,,,,,
ENSG00000258413,FBXO34-AS1,,,,,
ENSG00000226701,RPL15P14,,,,,
ENSG00000281248,LINC02536,,,,,
ENSG00000166295,ANAPC16,ENSMUSG00000020107,Anapc16,100,85.2713,1
ENSG00000268434,,,,,,
ENSG00000274493,MRPS17P5,,,,,
ENSG00000243955,GSTA1,,,,,
ENSG00000178974,FBXO34,ENSMUSG00000037536,Fbxo34,71.5893,68.2306,1
ENSG00000280098,,,,,,
ENSG00000273762,VN1R76P,,,,,
ENSG00000263872,MIR4528,,,,,
ENSG00000260433,LINC01917,,,,,
ENSG00000232801,SDCBPP3,,,,,
ENSG00000189145,RPL32P36,,,,,
ENSG00000216866,RPS2P55,,,,,
ENSG00000287549,,,,,,
ENSG00000237931,CLIC4P3,,,,,
ENSG00000225839,TRMT2B-AS1,,,,,
ENSG00000279789,,,,,,
ENSG00000126950,TMEM35A,ENSMUSG00000033578,Tmem35a,97.006,97.006,1
ENSG00000247735,KCTD13-DT,,,,,
ENSG00000185800,DMWD,ENSMUSG00000030410,Dmwd,91.2463,92.4812,1
ENSG00000263438,LINC01919,,,,,
ENSG00000239686,,,,,,
ENSG00000278818,Metazoa_SRP,,,,,
ENSG00000258469,CHMP4BP1,,,,,
ENSG00000258455,,,,,,
ENSG00000126775,ATG14,ENSMUSG00000037526,Atg14,92.4797,92.4797,1
ENSG00000102384,CENPI,ENSMUSG00000031262,Cenpi,71.6931,72.6542,1
ENSG00000149925,ALDOA,ENSMUSG00000030695,Aldoa,94.4976,94.4976,1
ENSG00000149925,ALDOA,ENSMUSG00000063129,Aldoart2,81.3397,93.4066,0
ENSG00000149925,ALDOA,ENSMUSG00000059343,Aldoart1,89.4737,89.2601,0
ENSG00000200170,Y_RNA,,,,,
ENSG00000168209,DDIT4,ENSMUSG00000020108,Ddit4,90.5172,91.7031,1
ENSG00000259318,HMGN1P1,,,,,
ENSG00000202513,RNU6-805P,,,,,
ENSG00000213641,RPL7AP4,,,,,
ENSG00000282915,,,,,,
ENSG00000271484,ABI1P1,,,,,
ENSG00000276531,SNX19P4,,,,,
ENSG00000279029,,,,,,
ENSG00000104941,RSPH6A,ENSMUSG00000040866,Rsph6a,76.0112,76.9774,1
ENSG00000199535,RNA5SP305,,,,,
ENSG00000200742,Y_RNA,,,,,
ENSG00000285750,,,,,,
ENSG00000228667,,,,,,
ENSG00000242945,RPL29P32,,,,,
ENSG00000240294,RN7SKP241,ENSMUSG00002076693,Gm55823,73.8832,65.7492,0
ENSG00000236582,PRPF38AP2,,,,,
ENSG00000264350,SNRPGP2,,,,,
ENSG00000165996,HACD1,ENSMUSG00000063275,Hacd1,79.8611,92.7419,1
ENSG00000072121,ZFYVE26,ENSMUSG00000066440,Zfyve26,82.3946,82.7204,1
ENSG00000283613,CUPIN1P,,,,,
ENSG00000264564,DYNAPP1,,,,,
ENSG00000223622,GSTA6P,,,,,
ENSG00000166974,MAPRE2,ENSMUSG00000024277,Mapre2,96.9419,97.2393,1
ENSG00000182793,GSTA5,ENSMUSG00000025934,Gsta3,72.5225,72.8507,0
ENSG00000231643,YWHAQP8,,,,,
ENSG00000197214,TCEA1P1,,,,,
ENSG00000228376,GAS2L1P2,,,,,
ENSG00000230375,GSTA11P,,,,,
ENSG00000228038,VN1R51P,,,,,
ENSG00000213397,HAUS7,ENSMUSG00000031371,Haus7,65.3631,64.2857,1
ENSG00000213612,FAM220CP,,,,,
ENSG00000096264,NCR2,,,,,
ENSG00000277103,,,,,,
ENSG00000252721,RNU6-798P,,,,,
ENSG00000242375,,,,,,
ENSG00000188801,ZNF322P1,,,,,
ENSG00000008988,RPS20,ENSMUSG00000028234,Rps20,100,100,1
ENSG00000235494,,,,,,
ENSG00000275597,ANAPC1P5,,,,,
ENSG00000254483,SUGT1P4,,,,,
ENSG00000237085,,,,,,
ENSG00000230595,RSL24D1P2,,,,,
ENSG00000229682,,,,,,
ENSG00000136943,CTSV,,,,,
ENSG00000260589,STAM-DT,,,,,
ENSG00000136738,STAM,ENSMUSG00000026718,Stam,91.8519,90.5109,1
ENSG00000279284,,,,,,
ENSG00000280371,,,,,,
ENSG00000267273,,,,,,
ENSG00000226917,LINC01276,,,,,
ENSG00000111726,CMAS,ENSMUSG00000030282,Cmas,92.8571,93.287,1
ENSG00000287960,,,,,,
ENSG00000260112,,,,,,
ENSG00000266494,MIR4641,,,,,
ENSG00000146039,SLC17A4,ENSMUSG00000021336,Slc17a4,78.0684,78.8618,1
ENSG00000130818,ZNF426,ENSMUSG00000059475,Zfp426,73.2852,71.9858,1
ENSG00000225138,SLC9A3-AS1,,,,,
ENSG00000135951,TSGA10,ENSMUSG00000060771,Tsga10,78.9398,70.5506,1
ENSG00000116205,TCEANC2,ENSMUSG00000028619,Tceanc2,90.8654,91.3043,1
ENSG00000253586,,,,,,
ENSG00000253829,,,,,,
ENSG00000258313,,,,,,
ENSG00000198812,LRRC10,ENSMUSG00000060187,Lrrc10,87.3646,88.3212,1
ENSG00000250385,,,,,,
ENSG00000169499,PLEKHA2,ENSMUSG00000031557,Plekha2,88.7059,88.7059,1
ENSG00000264233,MIR4456,,,,,
ENSG00000249650,CEP72-DT,,,,,
ENSG00000124568,SLC17A1,ENSMUSG00000021335,Slc17a1,65.0964,65.3763,1
ENSG00000287136,,,,,,
ENSG00000257995,,,,,,
ENSG00000112877,CEP72,ENSMUSG00000021572,Cep72,67.2334,67.3375,1
ENSG00000272797,,,,,,
ENSG00000277715,,,,,,
ENSG00000242151,DYNLL1P5,,,,,
ENSG00000248710,,,,,,
ENSG00000255142,,,,,,
ENSG00000184524,CEND1,ENSMUSG00000060240,Cend1,78.5235,78.5235,1
ENSG00000171469,ZNF561,ENSMUSG00000000103,Zfy2,20.3704,12.7413,0
ENSG00000171469,ZNF561,ENSMUSG00000053211,Zfy1,20.9877,13.0435,0
ENSG00000198841,KTI12,ENSMUSG00000073775,Kti12,76.2712,76.9231,1
ENSG00000283900,TPTEP2-CSNK1E,,,,,
ENSG00000231688,RPL21P43,,,,,
ENSG00000239513,LINC01210,,,,,
ENSG00000286144,,,,,,
ENSG00000130066,SAT1,ENSMUSG00000025283,Sat1,96.4912,92.6966,1
ENSG00000116212,LRRC42,ENSMUSG00000028617,Lrrc42,87.1495,88.5986,1
ENSG00000228620,,,,,,
ENSG00000232388,SMIM26,ENSMUSG00000074754,Smim26,46.3158,41.1215,0
ENSG00000168135,KCNJ4,ENSMUSG00000044216,Kcnj4,98.2022,98.2022,1
ENSG00000171368,TPPP,ENSMUSG00000021573,Tppp,91.7808,92.2018,1
ENSG00000229190,,,,,,
ENSG00000148483,TMEM236,ENSMUSG00000061531,Tmem236,74.359,75.8721,1
ENSG00000286440,,,,,,
ENSG00000243702,RN7SL638P,ENSMUSG00000092875,Gm22649,62.069,60.4027,0
ENSG00000100196,KDELR3,ENSMUSG00000010830,Kdelr3,92.5234,92.5234,1
ENSG00000221806,RNU6ATAC34P,,,,,
ENSG00000232136,DUXAP7,,,,,
ENSG00000110931,CAMKK2,ENSMUSG00000029471,Camkk2,91.6667,91.6667,1
ENSG00000233993,DTD1-AS1,,,,,
ENSG00000229869,LARP4B-DT,,,,,
ENSG00000205740,,,,,,
ENSG00000125826,RBCK1,ENSMUSG00000027466,Rbck1,90.9804,91.3386,1
ENSG00000271781,,,,,,
ENSG00000107937,GTPBP4,ENSMUSG00000021149,Gtpbp4,94.795,94.795,1
ENSG00000249908,BRD9P2,,,,,
ENSG00000285522,,,,,,
ENSG00000250020,,,,,,
ENSG00000247872,SPCS2P3,,,,,
ENSG00000252533,RNU6-572P,,,,,
ENSG00000100201,DDX17,ENSMUSG00000055065,Ddx17,88.0658,98.4663,1
ENSG00000281398,SNHG4,,,,,
ENSG00000214107,MAGEB1,,,,,
ENSG00000253645,,,,,,
ENSG00000169495,HTRA4,ENSMUSG00000037406,Htra4,66.5966,65.6315,1
ENSG00000132376,INPP5K,ENSMUSG00000006127,Inpp5k,75,71.7949,1
ENSG00000280096,,,,,,
ENSG00000274400,,,,,,
ENSG00000121858,TNFSF10,ENSMUSG00000039304,Tnfsf10,64.0569,61.8557,1
ENSG00000171054,OR13H1,ENSMUSG00000051706,Or13ae2,45.1299,44.127,0
ENSG00000186812,ZNF397,ENSMUSG00000024276,Zfp397,83.5206,84.63,1
ENSG00000171478,SPACA5B,ENSMUSG00000037167,Spaca5,70.4403,70,1
ENSG00000124564,SLC17A3,ENSMUSG00000036083,Slc17a3,64.6586,64.6586,1
ENSG00000130052,STARD8,ENSMUSG00000031216,Stard8,79.2384,85.7704,1
ENSG00000230189,RABGEF1P2,,,,,
ENSG00000234204,PIGPP2,,,,,
ENSG00000233099,,,,,,
ENSG00000169490,TM2D2,ENSMUSG00000031556,Tm2d2,90.1869,90.6103,1
ENSG00000233994,GDI2P2,,,,,
ENSG00000179443,OR13C6P,,,,,
ENSG00000236110,OR2AM1P,,,,,
ENSG00000233973,LINC01360,,,,,
ENSG00000122707,RECK,ENSMUSG00000028476,Reck,93.5118,93.5118,1
ENSG00000252213,SNORA74D,ENSMUSG00002076696,Gm54507,90.0709,90.0709,1
ENSG00000211734,TRBV5-1,,,,,
ENSG00000200959,SNORA74A,ENSMUSG00000065649,Snora74a,86.3636,87.2449,1
ENSG00000164713,BRI3,ENSMUSG00000047843,Bri3,93.6,93.6,1
ENSG00000177542,SLC25A22,ENSMUSG00000019082,Slc25a22,95.6656,95.6656,1
ENSG00000015479,MATR3,ENSMUSG00000037236,Matr3,98.3471,98.4634,1
ENSG00000132854,KANK4,ENSMUSG00000035407,Kank4,74.4724,72.9331,1
ENSG00000207199,SNORD38D,ENSMUSG00000065680,Snord38a,63.7681,61.9718,0
ENSG00000231167,YBX1P2,,,,,
ENSG00000197140,ADAM32,ENSMUSG00000037437,Adam32,56.6709,59.1512,1
ENSG00000227471,AKR1B15,,,,,
ENSG00000186814,ZSCAN30,,,,,
ENSG00000171466,ZNF562,ENSMUSG00000000103,Zfy2,20.892,11.4543,0
ENSG00000171466,ZNF562,ENSMUSG00000053211,Zfy1,21.1268,11.509,0
ENSG00000241369,LINC01192,,,,,
ENSG00000198798,MAGEB3,,,,,
ENSG00000148377,IDI2,ENSMUSG00000021148,Idi2l,65.6388,65.6388,0
ENSG00000148377,IDI2,ENSMUSG00000033520,Idi2,65.6388,65.6388,1
ENSG00000215113,CXorf49B,ENSMUSG00000118638,Gm3858,29.7665,28.2288,0
ENSG00000215113,CXorf49B,ENSMUSG00000045010,Gm4779,37.5486,34.4029,0
ENSG00000215113,CXorf49B,ENSMUSG00000046774,8030474K03Rik,33.463,31.0469,0
ENSG00000215113,CXorf49B,ENSMUSG00000071749,4933412E24Rik,34.6304,34.6979,0
ENSG00000270434,,,,,,
ENSG00000239152,RNA5SP310,,,,,
ENSG00000147174,GCNA,,,,,
ENSG00000263482,ANTXRLP1,,,,,
ENSG00000239944,TRBV8-2,,,,,
ENSG00000233942,,,,,,
ENSG00000279058,AGAP14P,,,,,
ENSG00000232254,CSF2RBP1,,,,,
ENSG00000242387,H2AC3P,,,,,
ENSG00000279989,,,,,,
ENSG00000279458,,,,,,
ENSG00000277410,H2BP5,,,,,
ENSG00000274184,,,,,,
ENSG00000128311,TST,ENSMUSG00000044986,Tst,90.9091,90.9091,1
ENSG00000112343,TRIM38,ENSMUSG00000064140,Trim38,55.6989,54.9894,1
ENSG00000268573,,,,,,
ENSG00000257267,ZNF271P,,,,,
ENSG00000264230,ANXA8L1,ENSMUSG00000021950,Anxa8,91.7431,91.7431,1
ENSG00000276730,,ENSMUSG00002076534,Gm56265,90.9091,90.9091,1
ENSG00000274918,,,,,,
ENSG00000157800,SLC37A3,,,,,
ENSG00000172466,ZNF24,ENSMUSG00000051469,Zfp24,95.1087,95.1087,1
ENSG00000159921,GNE,ENSMUSG00000028479,Gne,98.7535,94.6879,1
ENSG00000166160,OPN1MW2,ENSMUSG00000031394,Opn1mw,78.8462,73.7789,1
ENSG00000100055,CYTH4,ENSMUSG00000018008,Cyth4,91.6244,91.8575,1
ENSG00000272558,,,,,,
ENSG00000227556,,,,,,
ENSG00000272810,,,,,,
ENSG00000224447,H3P26,,,,,
ENSG00000124610,H1-1,ENSMUSG00000049539,H1f1,79.0698,79.8122,1
ENSG00000275714,H3C1,,,,,
ENSG00000239830,RPS4XP22,,,,,
ENSG00000278637,H4C1,ENSMUSG00000069306,H4c17,100,100,0
ENSG00000286522,H3C2,ENSMUSG00000101972,H3c11,100,100,0
ENSG00000278463,H2AC4,ENSMUSG00000094777,H2ac24,100,100,0
ENSG00000276410,H2BC3,,,,,
ENSG00000277587,,,,,,
ENSG00000234816,H2AC5P,,,,,
ENSG00000267490,,,,,,
ENSG00000287080,H3C3,ENSMUSG00000069265,H3c1,100,100,0
ENSG00000267612,,,,,,
ENSG00000187837,H1-2,ENSMUSG00000036181,H1f2,88.2629,88.6792,1
ENSG00000187475,H1-6,ENSMUSG00000036211,H1f6,63.285,62.6794,1
ENSG00000267370,,,,,,
ENSG00000162607,USP1,ENSMUSG00000028560,Usp1,88.1529,88.2653,1
ENSG00000168298,H1-4,ENSMUSG00000051627,H1f4,94.0639,94.0639,1
ENSG00000267741,UBE2L4,,,,,
ENSG00000258837,,,,,,
ENSG00000283064,,,,,,
ENSG00000266950,,,,,,
ENSG00000244677,RN7SL706P,,,,,
ENSG00000026036,RTEL1-TNFRSF6B,,,,,
ENSG00000217159,LARP1P1,,,,,
ENSG00000243546,RN7SL108P,,,,,
ENSG00000240210,RPL7AP5,,,,,
ENSG00000274290,H2BC6,,,,,
ENSG00000258477,PPIAP6,,,,,
ENSG00000287385,,,,,,
ENSG00000277157,H4C4,ENSMUSG00000069266,H4c2,100,100,0
ENSG00000258623,,,,,,
ENSG00000127452,FBXL12,ENSMUSG00000066892,Fbxl12,88.0368,82.235,1
ENSG00000242941,RPL12P7,,,,,
ENSG00000287167,,,,,,
ENSG00000204516,MICB,ENSMUSG00000040987,Mill2,24.282,26.1972,0
ENSG00000204516,MICB,ENSMUSG00000054005,Mill1,26.3708,25.5696,0
ENSG00000260806,PAPOLA-DT,,,,,
ENSG00000259110,LINC02304,,,,,
ENSG00000267978,MAGEA9B,,,,,
ENSG00000258860,,,,,,
ENSG00000240023,RPLP0P3,,,,,
ENSG00000259022,DNAJC8P1,,,,,
ENSG00000259017,,,,,,
ENSG00000259105,RPS3AP4,,,,,
ENSG00000258783,KRT18P6,,,,,
ENSG00000168348,INSM2,ENSMUSG00000045440,Insm2,63.4276,72.8195,1
ENSG00000186496,ZNF396,,,,,
ENSG00000253059,,,,,,
ENSG00000257957,QRSL1P3,,,,,
ENSG00000258938,,,,,,
ENSG00000258300,NUTF2P2,,,,,
ENSG00000243704,RN7SL105P,,,,,
ENSG00000225396,FAM236D,ENSMUSG00000079479,Gm9112,35.443,37.3333,0
ENSG00000225396,FAM236D,ENSMUSG00000079476,1700011M02Rik,36.7089,32.9545,0
ENSG00000167705,RILP,ENSMUSG00000038195,Rilp,68.8279,74.7967,1
ENSG00000100916,BRMS1L,ENSMUSG00000012076,Brms1l,99.3808,99.3808,1
ENSG00000259863,SH3RF3-AS1,,,,,
ENSG00000214429,CYCSP6,,,,,
ENSG00000123165,ACTRT1,ENSMUSG00000046615,Actrt1,71.0106,71.0106,1
ENSG00000215115,CXorf49,ENSMUSG00000118638,Gm3858,29.7665,28.2288,0
ENSG00000215115,CXorf49,ENSMUSG00000045010,Gm4779,37.5486,34.4029,0
ENSG00000215115,CXorf49,ENSMUSG00000046774,8030474K03Rik,33.463,31.0469,0
ENSG00000215115,CXorf49,ENSMUSG00000071749,4933412E24Rik,34.6304,34.6979,0
ENSG00000233671,CENPNP1,,,,,
ENSG00000237722,MTND1P29,,,,,
ENSG00000230140,NPAS2-AS1,,,,,
ENSG00000239683,RPL7AP67,,,,,
ENSG00000275512,,,,,,
ENSG00000225669,RPL23AP27,,,,,
ENSG00000184033,CTAG1B,,,,,
ENSG00000267583,ZNF24TR,,,,,
ENSG00000270437,,,,,,
ENSG00000238250,ST6GAL2-IT1,,,,,
ENSG00000267140,,,,,,
ENSG00000200237,SNORA70,,,,,
ENSG00000267119,RPL10P15,,,,,
ENSG00000236837,,,,,,
ENSG00000185561,TLCD2,ENSMUSG00000038217,Tlcd2,71.9697,61.2903,1
ENSG00000287625,,,,,,
ENSG00000267289,PIN1-DT,,,,,
ENSG00000153391,INO80C,ENSMUSG00000047989,Ino80c,72.3958,60.1732,1
ENSG00000074071,MRPS34,ENSMUSG00000038880,Mrps34,89.4495,89.4495,1
ENSG00000256210,TMEM167AP2,,,,,
ENSG00000287165,,,,,,
ENSG00000126890,CTAG2,,,,,
ENSG00000269552,OR7A8P,,,,,
ENSG00000252064,Y_RNA,,,,,
ENSG00000224679,MED15P4,,,,,
ENSG00000268746,,,,,,
ENSG00000266666,MIR4325,,,,,
ENSG00000231005,RPL39P39,,,,,
ENSG00000269806,BICRA-AS1,,,,,
ENSG00000054796,SPO11,ENSMUSG00000005883,Spo11,82.5758,82.5758,1
ENSG00000278999,,,,,,
ENSG00000283824,MIR22,ENSMUSG00000065529,Mir22,98.8235,88.4211,1
ENSG00000024422,EHD2,ENSMUSG00000074364,Ehd2,96.6851,96.6851,1
ENSG00000201680,Y_RNA,,,,,
ENSG00000256851,,,,,,
ENSG00000219797,PPIAP9,,,,,
ENSG00000167711,SERPINF2,ENSMUSG00000038224,Serpinf2,74.5417,74.5417,1
ENSG00000225499,RPL15P4,,,,,
ENSG00000204511,MCCD1,,,,,
ENSG00000126016,AMOT,ENSMUSG00000041688,Amot,87.3616,84.103,1
ENSG00000135953,MFSD9,ENSMUSG00000041945,Mfsd9,72.3629,73.6051,1
ENSG00000095906,NUBP2,ENSMUSG00000039183,Nubp2,84.1328,82.9091,1
ENSG00000198563,DDX39B,ENSMUSG00000019432,Ddx39b,99.5327,99.5327,1
ENSG00000257272,,,,,,
ENSG00000285402,,,,,,
ENSG00000257307,,,,,,
ENSG00000285294,LINC00842,,,,,
ENSG00000257614,,,,,,
ENSG00000257720,ILF2P2,,,,,
ENSG00000213412,HNRNPA1P33,,,,,
ENSG00000204174,NPY4R,ENSMUSG00000048337,Npy4r,75.2,75.2,1
ENSG00000257826,,,,,,
ENSG00000105373,NOP53,ENSMUSG00000041560,Nop53,81.59,80.5785,1
ENSG00000022976,ZNF839,ENSMUSG00000021271,Zfp839,50.8091,51.1401,1
ENSG00000165730,STOX1,ENSMUSG00000036923,Stox1,60.2629,60.202,1
ENSG00000279074,,,,,,
ENSG00000289891,,,,,,
ENSG00000046604,DSG2,ENSMUSG00000044393,Dsg2,76.8336,76.5597,1
ENSG00000285954,,,,,,
ENSG00000233333,RNFT1P2,,,,,
ENSG00000243902,ELFN2,,,,,
ENSG00000166897,ELFN2,ENSMUSG00000043460,Elfn2,95.9756,95.6258,1
ENSG00000154027,AK5,ENSMUSG00000039058,Ak5,91.4591,91.4591,1
ENSG00000244321,LINC01326,,,,,
ENSG00000288087,,,,,,
ENSG00000215283,HMGB3P24,,,,,
ENSG00000115665,SLC5A7,ENSMUSG00000023945,Slc5a7,92.931,92.931,1
ENSG00000240824,MTND3P7,,,,,
ENSG00000119414,PPP6C,ENSMUSG00000026753,Ppp6c,97.3771,97.3771,1
ENSG00000272694,,,,,,
ENSG00000101146,RAE1,ENSMUSG00000027509,Rae1,98.6413,98.6413,1
ENSG00000244650,,,,,,
ENSG00000239351,NPM1P29,,,,,
ENSG00000100060,MFNG,ENSMUSG00000018169,Mfng,82.866,82.866,1
ENSG00000248772,,,,,,
ENSG00000242321,RPL23AP40,,,,,
ENSG00000268350,FAM156A,ENSMUSG00000041353,Tmem29,53.0516,55.3922,1
ENSG00000200218,RNU6-697P,ENSMUSG00000088490,Gm24400,68.2243,68.2243,0
ENSG00000243095,RPL3P10,,,,,
ENSG00000253160,,,,,,
ENSG00000132386,SERPINF1,ENSMUSG00000000753,Serpinf1,85.6459,85.8513,1
ENSG00000260838,,,,,,
ENSG00000107625,DDX50,ENSMUSG00000020076,Ddx50,95.6581,96.049,1
ENSG00000147601,TERF1,ENSMUSG00000025925,Terf1,63.7813,66.5083,1
ENSG00000232630,PRPS1P2,,,,,
ENSG00000173889,PHC3,ENSMUSG00000037652,Phc3,92.3618,93.6799,1
ENSG00000235332,RPSAP76,,,,,
ENSG00000136933,RABEPK,ENSMUSG00000070953,Rabepk,78.4946,76.8421,1
ENSG00000222488,RNU6-285P,ENSMUSG00000088490,Gm24400,64,59.8131,0
ENSG00000272254,,,,,,
ENSG00000253636,,,,,,
ENSG00000125538,IL1B,ENSMUSG00000027398,Il1b,67.658,67.658,1
ENSG00000137563,GGH,ENSMUSG00000073987,Ggh,69.8113,70.0315,1
ENSG00000100949,RABGGTA,ENSMUSG00000040472,Rabggta,90.2998,90.2998,1
ENSG00000100065,CARD10,ENSMUSG00000033170,Card10,90.6008,87.3832,1
ENSG00000234108,COX6A1P1,,,,,
ENSG00000232676,ADH5P2,,,,,
ENSG00000225167,TXNP2,,,,,
ENSG00000213579,RPL29P5,,,,,
ENSG00000137960,GIPC2,ENSMUSG00000039131,Gipc2,82.8571,83.121,1
ENSG00000067900,ROCK1,ENSMUSG00000024290,Rock1,96.6027,96.6027,1
ENSG00000044574,HSPA5,ENSMUSG00000026864,Hspa5,98.6239,98.4733,1
ENSG00000237852,,,,,,
ENSG00000221803,SNORD23,ENSMUSG00000080478,Snord23,87.2727,88.0734,1
ENSG00000116745,RPE65,ENSMUSG00000028174,Rpe65,93.621,93.621,1
ENSG00000269656,NOP53-AS1,,,,,
ENSG00000213035,RPL23AP80,,,,,
ENSG00000271150,,,,,,
ENSG00000178935,ZNF552,ENSMUSG00000000103,Zfy2,15.4791,8.10811,0
ENSG00000178935,ZNF552,ENSMUSG00000053211,Zfy1,15.7248,8.18414,0
ENSG00000104218,CSPP1,ENSMUSG00000056763,Cspp1,77.3246,79.198,1
ENSG00000268750,,,,,,
ENSG00000132855,ANGPTL3,ENSMUSG00000028553,Angptl3,75.6522,76.4835,1
ENSG00000269343,ZNF587B,ENSMUSG00000000103,Zfy2,17.5355,14.2857,0
ENSG00000269343,ZNF587B,ENSMUSG00000053211,Zfy1,18.0095,14.578,0
ENSG00000204279,PAGE3,,,,,
ENSG00000186532,SMYD4,ENSMUSG00000018809,Smyd4,71.7662,72.2153,1
ENSG00000269304,FKBP1AP1,,,,,
ENSG00000099769,IGFALS,ENSMUSG00000046070,Igfals,77.686,77.9436,1
ENSG00000269791,SSX4B,ENSMUSG00000023165,Ssxb2,27.6596,40.625,0
ENSG00000269791,SSX4B,ENSMUSG00000071816,Ssxb5,31.383,37.1069,0
ENSG00000269791,SSX4B,ENSMUSG00000079705,Ssxb1,31.9149,35.2941,0
ENSG00000269791,SSX4B,ENSMUSG00000062814,Ssxa1,28.1915,41.7323,0
ENSG00000269791,SSX4B,ENSMUSG00000068219,Ssxb10,31.9149,35.2941,0
ENSG00000269791,SSX4B,ENSMUSG00000079699,Gm6592,30.8511,34.5238,0
ENSG00000269791,SSX4B,ENSMUSG00000079701,Ssxb3,30.8511,34.1176,0
ENSG00000269791,SSX4B,ENSMUSG00000079702,Ssxb6,31.9149,35.2941,0
ENSG00000269791,SSX4B,ENSMUSG00000079704,Gm14459,32.4468,35.8824,0
ENSG00000269791,SSX4B,ENSMUSG00000079697,Gm5751,30.3191,38,0
ENSG00000269791,SSX4B,ENSMUSG00000035371,Ssx9,30.8511,34.1176,0
ENSG00000269791,SSX4B,ENSMUSG00000079703,Ssxb8,32.4468,35.8824,0
ENSG00000269791,SSX4B,ENSMUSG00000068218,Ssxb9,31.383,34.7059,0
ENSG00000198466,ZNF587,,,,,
ENSG00000227968,BUB3P1,,,,,
ENSG00000231006,RPL7P32,,,,,
ENSG00000239705,HSPA5-DT,,,,,
ENSG00000229532,,,,,,
ENSG00000214593,,,,,,
ENSG00000236503,TRPC6P8,,,,,
ENSG00000200554,RNU6-1020P,ENSMUSG00000064444,Gm26227,74.7664,79.2079,0
ENSG00000227845,,,,,,
ENSG00000239719,,,,,,
ENSG00000274510,Metazoa_SRP,,,,,
ENSG00000252313,RNA5SP281,,,,,
ENSG00000270923,TAS2R6P,,,,,
ENSG00000225347,SLC25A5P8,,,,,
ENSG00000285407,,,,,,
ENSG00000122729,ACO1,ENSMUSG00000028405,Aco1,93.3633,93.3633,1
ENSG00000241258,CRCP,ENSMUSG00000025532,Crcp,88.5135,88.5135,1
ENSG00000269867,,,,,,
ENSG00000270549,,,,,,
